Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.004,,,
Horizontal Delay,0,,,
Sample Interval,4e-06,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.3,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-1.8504e-02,-224.883,-328.281,544.219,7.58125
-1.8500e-02,-226.172,-327.539,544.375,7.60625
-1.8496e-02,-227.5,-326.445,543.477,7.62813
-1.8492e-02,-228.086,-326.328,543.867,7.62813
-1.8488e-02,-228.125,-326.25,543.711,7.64688
-1.8484e-02,-228.945,-325.938,544.297,7.68281
-1.8480e-02,-229.258,-326.016,544.219,7.71563
-1.8476e-02,-229.648,-327.266,544.688,7.74844
-1.8472e-02,-230.117,-326.875,547.227,7.73281
-1.8468e-02,-231.641,-326.641,548.438,7.77031
-1.8464e-02,-233.281,-326.562,549.648,7.79063
-1.8460e-02,-234.336,-324.922,551.016,7.83125
-1.8456e-02,-235.547,-322.969,549.18,7.83438
-1.8452e-02,-237.266,-322.969,548.438,7.85938
-1.8448e-02,-237.734,-322.383,547.422,7.87188
-1.8444e-02,-238.086,-321.367,546.523,7.87188
-1.8440e-02,-238.164,-320.039,545.938,7.89063
-1.8436e-02,-239.102,-319.141,544.805,7.89219
-1.8432e-02,-240.273,-318.711,543.984,7.875
-1.8428e-02,-240.586,-317.891,545.312,7.89219
-1.8424e-02,-241.133,-316.797,545.43,7.89063
-1.8420e-02,-241.836,-316.016,544.883,7.88594
-1.8416e-02,-242.461,-315.586,544.609,7.85938
-1.8412e-02,-242.305,-315.898,544.102,7.85
-1.8408e-02,-242.812,-315.195,545.938,7.85469
-1.8404e-02,-243.828,-314.492,545.508,7.85781
-1.8400e-02,-244.766,-313.242,545.508,7.88281
-1.8396e-02,-245.508,-311.406,545.703,7.88594
-1.8392e-02,-246.406,-311.133,544.492,7.87969
-1.8388e-02,-246.719,-310.898,544.18,7.87813
-1.8384e-02,-247.109,-310.508,543.047,7.89219
-1.8380e-02,-246.992,-310.273,542.891,7.90781
-1.8376e-02,-247.617,-311.719,543.711,7.90625
-1.8372e-02,-247.695,-310.938,545.312,7.92344
-1.8368e-02,-248.711,-310.312,546.523,7.94375
-1.8364e-02,-249.57,-309.883,546.914,7.97188
-1.8360e-02,-251.094,-308.867,547.539,7.9875
-1.8356e-02,-251.953,-307.383,548.242,7.98125
-1.8352e-02,-253.125,-307.344,547.539,8
-1.8348e-02,-253.516,-307.266,547.422,8.00781
-1.8344e-02,-254.102,-307.344,548.047,8.02188
-1.8340e-02,-254.727,-307.539,547.773,8.06563
-1.8336e-02,-255.352,-308.672,549.18,8.05469
-1.8332e-02,-255.547,-308.281,551.523,8.08125
-1.8328e-02,-257.07,-308.75,552.812,8.07344
-1.8324e-02,-258.398,-308.359,554.062,8.08906
-1.8320e-02,-259.922,-306.953,555.078,8.12969
-1.8316e-02,-260.43,-305.039,554.336,8.15938
-1.8312e-02,-261.523,-305.234,553.203,8.18281
-1.8308e-02,-261.914,-304.531,552.188,8.20469
-1.8304e-02,-262.461,-303.086,551.797,8.23594
-1.8300e-02,-262.539,-302.148,551.211,8.24063
-1.8296e-02,-262.852,-300.977,550.82,8.24844
-1.8292e-02,-264.141,-301.641,550.273,8.24375
-1.8288e-02,-264.492,-300.43,550.898,8.24375
-1.8284e-02,-264.805,-299.609,551.016,8.24844
-1.8280e-02,-264.961,-299.102,551.016,8.25156
-1.8276e-02,-265.391,-298.75,550.781,8.22813
-1.8272e-02,-265.586,-299.727,550.898,8.2125
-1.8268e-02,-265.469,-298.75,551.992,8.24063
-1.8264e-02,-266.406,-298.203,551.797,8.25625
-1.8260e-02,-267.344,-297.383,552.695,8.24375
-1.8256e-02,-268.125,-295.703,552.188,8.24844
-1.8252e-02,-268.438,-295.664,551.523,8.23281
-1.8248e-02,-268.828,-295.352,550.586,8.25781
