Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.3,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.6500e-02,305.625,-338.32,33.4375,-2.14688
-4.6490e-02,303.633,-338.125,35.6641,-2.1125
-4.6480e-02,303.008,-337.461,35.9375,-2.09375
-4.6470e-02,301.602,-334.805,35.1172,-2.09688
-4.6460e-02,301.758,-334.141,33.3594,-2.1125
-4.6450e-02,300.781,-334.57,33.7109,-2.10938
-4.6440e-02,300.742,-335.234,35.8203,-2.12344
-4.6430e-02,300,-336.797,37.6953,-2.1
-4.6420e-02,301.055,-339.258,39.1406,-2.08438
-4.6410e-02,300.508,-338.75,42.2656,-2.09688
-4.6400e-02,300.508,-341.055,41.2891,-2.11406
-4.6390e-02,301.484,-342.5,40.8984,-2.10625
-4.6380e-02,303.086,-344.297,42.6562,-2.09219
-4.6370e-02,301.641,-345.508,46.3672,-2.06406
-4.6360e-02,301.133,-346.719,47.7734,-2.0625
-4.6350e-02,300.43,-345.547,47.6953,-2.05625
-4.6340e-02,301.211,-346.406,46.7188,-2.08906
-4.6330e-02,301.875,-348.047,48.0078,-2.075
-4.6320e-02,302.305,-350,51.0156,-2.05
-4.6310e-02,299.375,-349.258,55.0781,-2.06875
-4.6300e-02,298.32,-350.469,55.0391,-2.04375
-4.6290e-02,298.242,-352.188,54.7656,-2.01875
-4.6280e-02,300.703,-354.531,56.6016,-2.00156
-4.6270e-02,297.383,-352.539,60.7031,-1.9875
-4.6260e-02,295.664,-352.539,60.0391,-1.96094
-4.6250e-02,295.273,-352.852,59.4922,-1.95625
-4.6240e-02,297.344,-353.672,60,-1.94844
-4.6230e-02,294.961,-352.734,62.7344,-1.93906
-4.6220e-02,293.047,-353.828,64.2969,-1.92813
-4.6210e-02,291.641,-355.195,67.1875,-1.92188
-4.6200e-02,291.211,-355.977,68.8281,-1.87344
-4.6190e-02,290.273,-355.078,68.9062,-1.8875
-4.6180e-02,290.977,-355.625,68.0078,-1.90625
-4.6170e-02,288.984,-355.195,69.9609,-1.90469
-4.6160e-02,289.414,-355.43,69.8047,-1.9
-4.6150e-02,288.945,-354.023,68.3984,-1.92813
-4.6140e-02,288.984,-353.359,67.7344,-1.90625
-4.6130e-02,289.141,-354.219,68.3203,-1.89531
-4.6120e-02,289.297,-355.625,70.3906,-1.90625
-4.6110e-02,287.93,-356.289,73.2031,-1.89844
-4.6100e-02,287.461,-359.141,75.4297,-1.85156
-4.6090e-02,286.875,-362.266,79.1406,-1.82969
-4.6080e-02,287.266,-364.805,81.8359,-1.79688
-4.6070e-02,289.141,-366.875,81.875,-1.775
-4.6060e-02,288.398,-367.07,83.9453,-1.78281
-4.6050e-02,284.57,-366.719,86.8359,-1.76562
-4.6040e-02,280.039,-365.547,90.5859,-1.70781
-4.6030e-02,277.422,-365.273,92.9297,-1.61563
-4.6020e-02,276.445,-366.328,95.5078,-1.59375
-4.6010e-02,273.633,-364.766,98.9844,-1.59219
-4.6000e-02,272.188,-365.469,98.4766,-1.59219
-4.5990e-02,272.773,-367.5,97.5781,-1.57812
-4.5980e-02,274.336,-368.242,99.7656,-1.54688
-4.5970e-02,271.367,-365.781,102.812,-1.56719
-4.5960e-02,270.156,-365.781,100.742,-1.61875
-4.5950e-02,270.156,-365.82,99.4531,-1.60625
-4.5940e-02,269.57,-365.469,100.977,-1.58125
-4.5930e-02,268.555,-366.992,103.203,-1.56563
-4.5920e-02,267.617,-368.359,106.641,-1.54531
-4.5910e-02,264.453,-367.383,110.234,-1.50625
-4.5900e-02,262.734,-367.539,109.805,-1.48906
-4.5890e-02,262.969,-368.867,108.945,-1.48438
-4.5880e-02,265.547,-369.883,110.469,-1.48906
-4.5870e-02,262.812,-366.875,112.93,-1.48438
-4.5860e-02,261.094,-366.172,110.547,-1.48906
-4.5850e-02,261.016,-365.195,109.18,-1.49063
-4.5840e-02,260.82,-364.336,109.102,-1.475
-4.5830e-02,259.766,-365,110.195,-1.44063
-4.5820e-02,259.297,-365.273,112.695,-1.45156
-4.5810e-02,257.539,-365.156,115.078,-1.45
-4.5800e-02,256.211,-366.68,116.367,-1.45625
-4.5790e-02,255.586,-369.062,119.336,-1.39531
-4.5780e-02,255.859,-370.742,121.289,-1.39688
-4.5770e-02,255.586,-370.078,121.055,-1.40313
-4.5760e-02,257.461,-371.484,119.961,-1.42813
-4.5750e-02,255.547,-370.547,121.758,-1.39688
-4.5740e-02,254.141,-370.391,122.344,-1.36719
-4.5730e-02,254.18,-371.016,121.484,-1.37031
-4.5720e-02,255.508,-371.406,121.836,-1.36719
-4.5710e-02,254.102,-369.766,123.32,-1.35625
-4.5700e-02,253.086,-370.586,123.359,-1.34688
-4.5690e-02,250.742,-369.727,126.055,-1.32812
-4.5680e-02,248.672,-369.453,127.07,-1.28125
-4.5670e-02,248.242,-371.25,127.266,-1.24688
-4.5660e-02,249.062,-371.25,128.594,-1.23281
-4.5650e-02,247.5,-370.312,130.508,-1.24063
-4.5640e-02,246.172,-371.016,130.898,-1.23281
-4.5630e-02,243.945,-370.586,133.906,-1.21563
-4.5620e-02,241.836,-370.977,135.469,-1.19531
